chuzu,ditie,fukuan,jiage,louceng,mianji,xiaoqu,zhuangxiu
整租,距离地铁和平门445米,押2付3,22000,中楼层/12层,132,庄胜二期,中装
整租,距离地铁西单416米,押2付3,7500,中楼层/6层,65,西单北安里,精装
整租,距离地铁牡丹园1390米,押2付3,7500,底层/16层,68,新风北里,中装
整租,距离地铁达官营835米,押2付3,5200,中楼层/6层,60,红居南街,中装
整租,距离地铁车公庄269米,押2付3,30000,高楼层/19层,176.29,观缘,中装
整租,距离地铁达官营648米,押1付3,7800,低楼层/14层,70,北滨河55号楼,精装
整租,距离地铁陶然亭857米,押1付3,7500,中楼层/14层,72.19,畅柳园,精装
整租,距离地铁虎坊桥436米,押2付3,8000,中楼层/7层,78.33,虎坊路小区,精装
整租,距离地铁广安门内734米,押1付3,5600,底层/6层,45.1,槐柏树南里,精装
整租,距离地铁鼓楼大街725米,押2付3,12000,中楼层/6层,94.46,安德馨居,中装
整租,距离地铁达官营886米,押1付3,4500,底层/5层,35.58,永居东里,中装
合租,距离地铁木樨地777米,押2付3,3500,顶层/5层,10,汽南小区,精装
整租,距离地铁安华桥592米,押2付3,5300,高楼层/20层,38,文联宿舍,精装
整租,距离地铁车公庄545米,押1付12,22000,高楼层/16层,117,官苑八号,精装
整租,距离地铁西单659米,押2付3,7500,底层/14层,45,中京畿道17号,中装
整租,距离地铁长椿街208米,押2付3,6500,低楼层/6层,65,三庙大院,中装
整租,距离地铁长椿街504米,押2付3,9000,底层/16层,69.6,新文化街,中装
整租,距离地铁南礼士路650米,押2付3,10000,底层/4层,79,真武庙四里,精装
整租,距离地铁永定门外770米,押1付3,5500,低楼层/6层,50,先农坛街甲17号院,精装
整租,距离地铁菜市口660米,押2付3,11000,高楼层/6层,77.11,老墙根街38号院,精装
整租,距离地铁健德门1151米,押2付3,6700,中楼层/20层,60,马甸南村,中装
整租,距离地铁白堆子914米,押2付3,6000,高楼层/6层,50,物资部大院,中装
整租,距离地铁灵境胡同285米,押2付3,12500,中楼层/7层,70,宏汇园,精装
整租,距离地铁灵境胡同537米,押1付3,35000,低楼层/8层,165.2,丰融园,精装
整租,距离地铁西直门656米,押1付3,7600,顶层/12层,62,后桃园,中装
整租,距离地铁积水潭404米,押2付3,6500,高楼层/12层,55,观河锦苑,精装
整租,距离地铁广安门内806米,押2付3,6800,顶层/4层,80,白广路27号院电管局宿舍,简装
整租,距离地铁六里桥东1038米,押2付3,12000,底层/26层,140,中新佳园,中装
整租,距离地铁陶然亭638米,押2付3,8000,中楼层/24层,102,未来花园,精装
整租,距离地铁菜市口774米,押2付3,6300,低楼层/6层,60,教子胡同,精装
整租,距离地铁达官营487米,押1付3,10000,低楼层/26层,100,远见名苑,精装
整租,距离地铁南礼士路360米,押1付3,7200,底层/6层,60,真武庙头条,中装
整租,距离地铁陶然亭884米,押1付3,15000,高楼层/8层,150,万和世家,精装
合租,距离地铁达官营739米,押2付3,2600,高楼层/6层,15,小红庙,精装
整租,距离地铁广安门内338米,押1付3,7000,中楼层/6层,56.62,善果胡同,中装
整租,距离地铁木樨地535米,押2付3,6500,中楼层/18层,65,三里河二区,简装
整租,距离地铁陶然亭1028米,押2付3,4500,高楼层/6层,36.8,太平街小区,中装
整租,距离地铁长椿街504米,押2付3,8000,中楼层/18层,70,新文化街,精装
整租,距离地铁灵境胡同440米,押1付3,15000,中楼层/6层,97.3,太仆寺街,中装
整租,距离地铁木樨地535米,押2付3,9500,高楼层/20层,56.5,三里河二区,精装
整租,距离地铁长椿街383米,押2付3,14000,中楼层/16层,58.54,北京尊府,精装
整租,距离地铁虎坊桥902米,押2付3,6000,高楼层/7层,55.24,禄长街头条、二条,精装
整租,距离地铁健德门719米,押1付3,6200,中楼层/24层,52,裕中西里,精装
整租,距离地铁灵境胡同537米,押1付3,44000,中楼层/8层,196.5,丰融园,精装
整租,距离地铁虎坊桥436米,押1付3,4000,底层/1层,40,虎坊路小区,中装
整租,距离地铁陶然亭808米,押2付3,6500,中楼层/14层,50,凯迪尚府,精装
整租,距离地铁南礼士路630米,押2付3,5900,底层/19层,50,真武庙六里,精装
整租,距离地铁菜市口660米,押2付3,10000,中楼层/5层,80,老墙根街38号院,精装
整租,距离地铁广安门内898米,押2付3,7500,底层/5层,80,白广路西里,精装
整租,距离地铁车公庄西641米,押2付3,7000,顶层/6层,56.8,扣钟北里,精装
合租,距离地铁虎坊桥436米,押2付3,2700,中楼层/4层,20,虎坊路小区,精装
整租,距离地铁达官营608米,押1付3,7200,中楼层/28层,72,西豪逸景,豪装
整租,距离地铁健德门719米,押1付3,6500,中楼层/6层,58.3,裕中西里,精装
整租,距离地铁广安门内560米,押2付3,20000,顶层/6层,230,天泽园,精装
整租,距离地铁积水潭463米,押2付3,6200,中楼层/6层,50,新街口西里一区,精装
整租,距离地铁积水潭404米,押1付3,10500,中楼层/12层,90,观河锦苑,精装
整租,距离地铁积水潭463米,押2付3,7500,高楼层/6层,64,新街口西里一区,精装
整租,距离地铁南礼士路702米,押1付3,8700,低楼层/20层,60,广电总局西便门小区,精装
整租,距离地铁木樨地851米,押1付3,9500,中楼层/18层,80,三里河北街5号院,精装
整租,距离地铁广安门内694米,押2付3,6000,高楼层/19层,54.25,牛街东里一区,中装
整租,距离地铁灵境胡同652米,押2付3,10000,低楼层/22层,60,丰侨公寓,中装
整租,距离地铁虎坊桥1057米,押1付3,6500,顶层/6层,53,南纬路,精装
整租,距离地铁长椿街504米,押2付3,8600,高楼层/16层,60,新文化街,精装
合租,距离地铁积水潭275米,押2付3,3000,底层/6层,20,新街口大七条15号院,中装
整租,距离地铁菜市口419米,押2付3,8500,低楼层/21层,58,中信沁园,精装
整租,距离地铁达官营487米,押2付3,5600,高楼层/25层,55,远见名苑,精装
整租,距离地铁陶然亭857米,押2付3,5500,低楼层/16层,59.06,畅柳园,简装
合租,距离地铁达官营739米,押2付3,2500,底层/6层,54,小红庙,中装
整租,距离地铁达官营684米,押2付3,5000,低楼层/6层,42,手帕口北街,简装
整租,距离地铁虎坊桥611米,押2付3,7000,中楼层/15层,61.91,陶然北岸,精装
合租,距离地铁南礼士路630米,押1付3,2700,顶层/4层,25,真武庙六里,简装
整租,距离地铁车公庄545米,押2付3,11000,低楼层/19层,64.78,官苑八号,精装
整租,距离地铁车公庄75米,押2付3,7000,中楼层/12层,45,文华园,中装
整租,距离地铁长椿街430米,押2付3,12000,低楼层/14层,99.26,相来家园,精装
整租,距离地铁西单337米,押2付3,10000,低楼层/19层,55.1,参政胡同,精装
整租,距离地铁灵境胡同585米,押2付3,18000,中楼层/6层,106,丰汇园小区,中装
整租,距离地铁复兴门303米,押1付12,10000,高楼层/16层,65.3,复兴门北大街,精装
整租,距离地铁陶然亭857米,押2付3,6700,高楼层/14层,64.7,畅柳园,精装
合租,距离地铁木樨地479米,押2付3,3400,低楼层/6层,15,三里河三区,中装
整租,距离地铁达官营808米,押2付3,7000,高楼层/16层,75,红莲中里,中装
整租,距离地铁积水潭707米,押1付3,7800,中楼层/18层,70,新街口外大街18号,精装
整租,距离地铁达官营487米,押2付3,15000,高楼层/23层,135,远见名苑,精装
整租,距离地铁安华桥765米,押2付3,25000,中楼层/20层,148,阳光丽景,精装
整租,距离地铁积水潭777米,押2付3,7200,高楼层/7层,65,新德街,中装
整租,距离地铁灵境胡同285米,押1付3,10000,顶层/7层,53.7,宏汇园,精装
整租,距离地铁灵境胡同652米,押1付3,13000,高楼层/22层,58,丰侨公寓,精装
整租,距离地铁灵境胡同652米,押2付3,12000,高楼层/22层,89,丰侨公寓,中装
整租,距离地铁健德门719米,押1付3,12000,中楼层/24层,88,裕中西里,精装
整租,距离地铁陶然亭609米,押1付6,4900,高楼层/6层,48,四平园小区,中装
整租,距离地铁南礼士路902米,押2付3,9000,低楼层/20层,77,西便门西里,精装
整租,距离地铁广安门内694米,押2付3,8500,中楼层/6层,85,牛街东里一区,精装
整租,距离地铁灵境胡同291米,押2付3,8500,底层/6层,65,西斜街,精装
整租,距离地铁达官营808米,押2付3,6200,中楼层/6层,60,红莲中里,中装
合租,距离地铁菜市口589米,押2付3,8000,高楼层/13层,68,椿树园小区,中装
整租,距离地铁长椿街212米,押2付3,7500,低楼层/6层,50,三庙街,精装
整租,,押1付12,7600,中楼层/28层,104,欧园,精装
整租,距离地铁安华桥441米,押2付3,5300,低楼层/6层,40,裕中东里小区,中装
整租,距离地铁健德门1151米,押2付3,9000,高楼层/20层,85,马甸南村,精装
整租,距离地铁健德门1151米,押2付3,8500,高楼层/20层,64,马甸南村,中装
整租,距离地铁陶然亭515米,押2付3,6500,中楼层/6层,79.9,信建里,精装
整租,距离地铁积水潭404米,押1付3,15000,底层/8层,140,观河锦苑,豪装
整租,距离地铁广安门内1100米,押1付3,4600,低楼层/6层,55,天宁寺东里,简装
整租,距离地铁长椿街208米,押2付3,7500,低楼层/6层,60,三庙大院,精装
合租,距离地铁达官营349米,押2付3,2800,中楼层/18层,15,马连道中里二区,简装
整租,距离地铁陶然亭857米,押1付3,6000,高楼层/16层,54,畅柳园,中装
整租,距离地铁长椿街831米,押2付3,5500,顶层/6层,45,槐柏树街北里,精装
整租,距离地铁灵境胡同652米,押2付3,25000,顶层/22层,137,丰侨公寓,精装
整租,距离地铁灵境胡同114米,押2付3,11000,中楼层/6层,78,西单东斜街,精装
整租,距离地铁西直门376米,押2付3,9000,低楼层/16层,68,西直门内大街,精装
整租,距离地铁复兴门673米,押2付3,45000,顶层/13层,206,金宸公寓,精装
整租,距离地铁木樨地535米,押2付3,13000,低楼层/20层,88,三里河二区,精装
整租,距离地铁西直门656米,押1付3,8300,中楼层/12层,65,后桃园,中装
整租,距离地铁积水潭463米,押2付3,15000,顶层/6层,150,新街口西里一区,精装
整租,距离地铁达官营608米,押2付3,6000,中楼层/28层,56,西豪逸景,简装
整租,距离地铁湾子1463米,押2付3,8000,顶层/24层,102,瑞莲家园,中装
整租,,押2付3,5000,低楼层/25层,44.32,欧园,精装
整租,距离地铁灵境胡同585米,押2付3,6500,低楼层/12层,50,丰汇园小区,精装
整租,距离地铁广安门内734米,押1付3,7000,中楼层/6层,60,槐柏树南里,精装
整租,距离地铁长椿街831米,押1付3,5500,低楼层/6层,48,槐柏树街北里,中装
整租,距离地铁车公庄545米,押1付6,12000,中楼层/16层,65,官苑八号,精装
整租,距离地铁灵境胡同652米,押2付3,12000,中楼层/22层,67,丰侨公寓,精装
整租,距离地铁菜市口589米,押2付3,8800,高楼层/18层,68,椿树园小区,精装
整租,距离地铁达官营890米,押2付3,5500,中楼层/8层,54,书舍,中装
整租,距离地铁陶然亭857米,押2付3,5300,高楼层/14层,55.34,畅柳园,精装
整租,距离地铁广安门内734米,押1付3,6200,高楼层/6层,48,槐柏树南里,精装
整租,距离地铁长椿街479米,押2付3,8500,高楼层/16层,46.6,佟麟阁路62号院,豪装
整租,距离地铁广安门内603米,押1付3,5500,顶层/5层,45,长椿里,中装
整租,距离地铁广安门内734米,押1付3,7000,中楼层/6层,65,槐柏树南里,中装
整租,距离地铁长椿街504米,押2付3,20000,顶层/13层,130,新文化街,精装
整租,距离地铁西单659米,押1付3,15000,顶层/6层,80,京畿道,精装
整租,距离地铁灵境胡同585米,押1付3,22000,中楼层/6层,130,丰汇园小区,中装
整租,,押2付3,7000,高楼层/6层,65,新街口外大街甲8号院,中装
整租,距离地铁西单659米,押1付3,6800,顶层/6层,45,京畿道,中装
整租,距离地铁六里桥东1038米,押2付3,9000,中楼层/28层,105,中新佳园,精装
整租,距离地铁陶然亭857米,押2付3,5500,低楼层/14层,54,畅柳园,精装
整租,距离地铁永定门外1237米,押2付3,10000,高楼层/6层,98,三四零一小区,精装
整租,距离地铁西单659米,押2付3,7200,顶层/6层,45,京畿道,中装
整租,距离地铁虎坊桥436米,押1付3,4600,中楼层/4层,41.15,虎坊路小区,精装
整租,距离地铁达官营1225米,押2付3,6200,中楼层/6层,60,红莲南里,精装
整租,距离地铁安华桥592米,押1付3,12000,高楼层/20层,94.46,文联宿舍,中装
整租,距离地铁菜市口474米,押1付6,20000,高楼层/20层,136.84,中信禧园,中装
整租,距离地铁灵境胡同291米,押2付3,8800,低楼层/6层,56,西斜街,中装
整租,距离地铁长椿街504米,押2付3,9000,低楼层/12层,65,新文化街,中装
整租,距离地铁西四745米,押1付3,16000,中楼层/11层,89.34,西城晶华,精装
整租,距离地铁车公庄西545米,押2付3,6300,高楼层/14层,44.7,百万庄大街18号楼,精装
整租,距离地铁复兴门424米,押2付3,30000,中楼层/14层,122,长安兴融中心,精装
整租,距离地铁陶然亭357米,押2付3,7000,低楼层/12层,70,平原里小区,简装
整租,距离地铁新街口295米,押1付3,9000,高楼层/7层,75,如意里小区,中装
整租,距离地铁车公庄西374米,押2付3,6000,高楼层/18层,59.6,展览馆路26、30号,中装
整租,距离地铁积水潭1390米,押2付3,6500,中楼层/6层,65,新风南里,精装
整租,距离地铁广安门内431米,押1付3,10000,中楼层/25层,120,广信嘉园,中装
整租,距离地铁达官营393米,押2付3,8600,中楼层/24层,110,广华轩,精装
整租,距离地铁复兴门303米,押1付3,7500,中楼层/16层,62,复兴门北大街,中装
整租,距离地铁广安门内1011米,押2付3,6000,高楼层/18层,64.43,南运巷,简装
整租,距离地铁菜市口489米,押2付3,4200,中楼层/5层,45,南半截胡同,中装
整租,距离地铁西单659米,押1付3,7000,中楼层/6层,50,京畿道,中装
整租,距离地铁达官营530米,押2付3,4500,高楼层/31层,38,荣丰2008,中装
整租,距离地铁新街口295米,押2付3,4800,底层/7层,43,如意里小区,简装
整租,距离地铁安德里北街1473米,押2付3,14000,高楼层/20层,119.38,新风街1号院,精装
整租,距离地铁车公庄242米,押2付3,10000,高楼层/14层,73.2,北礼士路,精装
整租,距离地铁复兴门303米,押2付3,12000,中楼层/21层,75,复兴门北大街,精装
整租,距离地铁广安门内667米,押1付3,6800,顶层/19层,70,锦上国际公寓,精装
整租,距离地铁珠市口476米,押1付3,1600,底层/1层,10,石头胡同,精装
